,"﻿""osmid""",name,amenity,emergency,geological,historic,leisure,man_made,office,shop,sport,tourism,craft,Longitude,Latitude
1632308,1028950887,Halde,school,,,,,,,,,,,8.2804229,47.3502314
1632310,1028950916,Upstairs Billard Center,pub,,,,,,,,billard;dart,,,8.2756738,47.3445812
1632802,1029622808,Rüti,restaurant,,,,,,,,,,,7.5068778,46.9561396
1632804,1029624520,"Briefeinwurf Ostermundigen, Rütiweg",post_box,,,,,,,,,,,7.5072041,46.9562869
1632892,1029675267,Postagentur,post_office,,,,,,,,,,,8.8857879,47.6617274
1633412,1029989169,CIC,bank,,,,,,,,,,,6.9316595,46.9912892
1633436,1030004214,Paprika Indian,fast_food,,,,,,,,,,,6.9310592,46.9914377
1633447,1030009210,Paradox,nightclub,,,,,,,,,,,6.9304415,46.9924278
1633496,1030024855,Hôpial du Jura,hospital,,,,,,,,,,,7.0591022,47.4195133
1633557,1030066260,Inlingua,school,,,,,,,,,,,6.9332391,46.994997
1633558,1030066266,Les Nanous,kindergarten,,,,,,,,,,,6.9332309,46.9950382
1634056,1030721236,Alpe Rina,shelter,,,,,,,,,wilderness_hut,,8.3565399,46.0834708
1634057,1030721255,Bocchetta di Campo,shelter,,,,,,,,,wilderness_hut,,8.459572,46.0471773
1634058,1030721259,Alpe Mottac,shelter,,,,,,,,,wilderness_hut,,8.4044667,46.0611564
1634059,1030721265,Alpe Ragozzale,shelter,,,,,,,,,wilderness_hut,,8.3645907,46.0696148
1634060,1030721268,Alpe Vald di sopra,shelter,,,,,,,,,wilderness_hut,,8.4214129,46.0770016
1634100,1030760445,Agentur für Arbeit,public_building,,,,,,,,,,,7.6668045,47.614803
1634199,1030982179,Kafi Wegere,cafe,,,,,,,,,,,7.9756343,47.1914149
1634287,1031237217,Kino Kandern,cinema,,,,,,,,,,,7.6627073,47.7143715
1634593,1032168863,acrevis,bank,,,,,,,,,,,8.8524566,47.1916861
1634594,1032168880,Credit Suisse,bank,,,,,,,,,,,8.8533146,47.192494
1634595,1032168886,La Forchetta,restaurant,,,,,,,,,,,8.8529518,47.1921406
1634596,1032168891,Pöstli,restaurant,,,,,,,,,,,8.8525081,47.1915183
1634597,1032168903,Zum Bären,restaurant,,,,,,,,,hotel,,8.852641,47.1928015
1634801,1032773150,Genève Ecole des Vollandes,car_sharing,,,,,,,,,,,6.16208,46.20397
1634802,1032773151,Uster Haberweidstrasse,car_sharing,,,,,,,,,,,8.71466,47.36134
1634803,1032773153,Dietikon Limmatfeld,car_sharing,,,,,,,,,,,8.4060357,47.409562
1634804,1032773154,Ittigen (BE) Ittigenstrasse,car_sharing,,,,,,,,,,,7.48673,46.97798
1634805,1032773155,Fenil-sur-Corsier Merck Serono,car_sharing,,,,,,,,,,,6.86122,46.48225
1634806,1032773157,Zürich Rigiplatz / Rigistrasse,car_sharing,,,,,,,,,,,8.54889,47.38493
1634807,1032773158,Zug Loreto,car_sharing,,,,,,,,,,,8.52244,47.17093
1634808,1032773159,Basel Elsässerstrasse,car_sharing,,,,,,,,,,,7.57463,47.57435
1634809,1032773160,Carouge (GE) P+R Etoile,car_sharing,,,,,,,,,,,6.12825,46.1868
1635173,1033129312,Evangelischer Gemeindesaal,public_building,,,,,,,,,,,7.7247581,47.7710291
1635246,1033230748,L'imprévu,restaurant,,,,,,,,,,,7.1571997,46.7942746
1635279,1033257845,Matchbox,theatre,,,,,,,,,,,6.927857,46.9943597
1635438,1033365907,"Briefeinwurf Düdingen, Hauptstrasse",post_box,,,,,,,,,,,7.1899901,46.8482278
1635508,1033391132,Tiefgarage Bushof,parking,,,,,,,,,,,9.5093507,47.167992
1635567,1033439543,TopPharm Apotheke,pharmacy,,,,,,,,,,,9.5089177,47.1612717
1635569,1033440912,Kafi Untergrund,restaurant,,,,,,,,,,,8.1602881,47.414146
1635807,1033657731,Kirche Oberneunforn,place_of_worship,,,,,,,,,,,8.7668231,47.6060329
1635836,1033691216,BP,fuel,,,,,,,yes,,,,9.2518229,47.4088158
1635972,1033994435,Migrol-Tankstelle,fuel,,,,,,,,,,,8.7763903,47.2366664
1636022,1034062226,Berggasthaus Rossweid,restaurant,,,,,,,,,,,8.0268321,46.8090436
1636282,1034422398,Théâtre Am Stram Gram,theatre,,,,,,,,,,,6.1628847,46.2016399
1636459,1035204966,Eisdiele,cafe,,,,,,,,,,,10.2792389,47.5117809
1636649,1035463547,Milch vom Bauernhof,restaurant,,,,,,,,,,,9.167785,47.783783
1636693,1035527303,Raiffeisen,bank,,,,,,,,,,,8.3286497,47.4488285
1636730,1035567617,Genève-Mont-Blanc,ferry_terminal,,,,,,,,,,,6.1487086,46.2072521
1636897,1035744153,Vegan Kitchen and Bakery,restaurant,,,,,,,,,,,8.5289114,47.3760988
1637032,1035819784,Service de la circulation routière et de la navigation,public_building,,,,,,,,,,,7.0122491,46.2019322
1637250,1036016532,Krone,restaurant,,,,,,,,,,,8.3079823,47.4000732
1637251,1036016538,Central,restaurant,,,,,,,,,,,8.3071884,47.399899
1637632,1036436813,Breitensteinlifte Parkplatz,parking,,,,,,,,,,,10.3325492,47.5844911
1638071,1036627136,Robi's Rodelstall,restaurant,,,,,,,,,,,10.2764362,47.1400646
1638072,1036627176,Pfeffermühle,restaurant,,,,,,,,,,,10.2849095,47.1400903
1638075,1036627249,Sailer,cafe,,,,,,,,,,,10.2638814,47.1272366
1638076,1036627256,Aquila,cafe,,,,,,,,,,,10.2669287,47.130071
1638077,1036627280,Arlberg-Apotheke,pharmacy,,,,,,,,,,,10.266612,47.1287528
1638080,1036627298,Dr. Markus Sprenger,doctors,,,,,,,,,,,10.2696933,47.1316783
1638214,1036936196,Pharmacie de la Rivière,pharmacy,,,,,,,,,,,7.2329215,47.7524798
1638372,1037073558,Gemeinschafts- und Urnengrab,grave_yard,,,,,,,,,,,7.2109096,46.7610401
1638663,1037267767,Dr. Michael Griss,dentist,,,,,,,,,,,9.6392855,47.2707117
1638664,1037267771,Sparkasse,bank,,,,,,,,,,,9.6447432,47.2720617
1639050,1037599678,Thayngen/Bietingen,customs,,,,,,,,,,,8.7191283,47.7405107
1639239,1037711772,Burgcafe Konditorei,cafe,,,,,,,,,,,9.6432348,47.2703863
1639241,1037711861,Dr. Egon Biller,dentist,,,,,,,,,,,9.6399032,47.2736282
1639330,1037784782,Pharmacie du Grand St Bernard,pharmacy,,,,,,,,,,,7.1513885,46.0782266
1639504,1037898932,Chiesa di San Giorgio,place_of_worship,,,,,,,,,,,8.5253406,45.8062011
1639505,1037898990,Municipio di Nebbiuno,townhall,,,,,,,,,,,8.5242134,45.8060644
1639537,1037911099,Chiesa di San Leonardo,place_of_worship,,,,,,,,,,,8.5170731,45.8029341
1639703,1038000819,Postomat,atm,,,,,,,,,,,7.2487567,47.1399601
1639835,1038105410,Pfarrkirche zum Hl. Bartholomäus,place_of_worship,,,,,,,,,,,9.670609,47.2532152
1640268,1038337364,"La Côt, restaurant de",restaurant,,,,,,,,,,,7.1991428,46.0628534
1640537,1038517338,Kaminstube,restaurant,,,,,,,,,,,10.2545091,47.1282451
1640538,1038517376,Griabli,restaurant,,,,,,,,,,,10.2567084,47.1281761
1641112,1039048827,Police municipale,police,,,,,,,,,,,7.0560242,46.2949486
1641114,1039050444,Parking couvert,parking,,,,,,,,,,,7.0556219,46.2950597
1641154,1039073500,FKK Club Monik,brothel,,,,,,,,,,,10.3271989,47.7150917
1641333,1039274415,"Dr. Josef Cremer, Dr. Thomas Lorentz",doctors,,,,,,,,,,,10.3218815,47.7309951
1641611,1039461158,Volksbank,bank,,,,,,,,,,,10.2664609,47.1290778
1641614,1039461223,Sankt Anton am Arlberg,townhall,,,,,,,,,,,10.265999,47.1286596
1641616,1039461237,Schneider,cafe,,,,,,,,,,,10.2660582,47.1292564
1641617,1039461245,Sonnegg,restaurant,,,,,,,,,,,10.2730338,47.1345727
1641618,1039461264,Pomodoro,restaurant,,,,,,,,,,,10.2646301,47.1275916
1641619,1039461270,Häferl,cafe,,,,,,,,,,,10.2648214,47.1277448
1641625,1039461331,Lottparkgarage,parking_entrance,,,,,,,,,,,10.2621898,47.1261614
1642442,1040801169,Krone94,bar,,,,,,,,,,,7.9972744,47.1205503
1642586,1041063963,Les Faverges,pub,,,,,,,,,,,6.6475978,46.5139629
1642762,1041327935,Post Greifensee,post_office,,,,,,,,,,,8.6798761,47.3677074
1642891,1041582770,Rodel-Alm,restaurant,,,,,,,,,,,10.2632006,47.1361792
1643036,1041791003,Polizeiposten Bubendorf,police,,,,,,,,,,,7.7363839,47.4502932
1643102,1041832002,La Pinte,restaurant,,,,,,,,,,,7.065279,46.7212866
1643421,1042502217,Hazienda,pub,,,,,,,,,,,10.2665626,47.1296844
1643422,1042502260,Underground,pub,,,,,,,,,,,10.2614432,47.1273985
1643423,1042502270,Bobo's,pub,,,,,,,,,,,10.2667201,47.1299158
1643425,1042504287,Farmacia Antica del Lago,pharmacy,,,,,,,,,,,8.6974918,46.0624554
1643452,1042531598,Wildbach-Alm,restaurant,,,,,,,,,,,10.4757564,47.6180375
1643745,1043021661,Schule Schanzengraben,school,,,,,,,,,,,8.5353194,47.3699146
1643935,1043493280,Raiffeisenbank Oberes Rheintal,bank,,,,,,,,,,,9.536022,47.2911718
1643977,1043570734,AVIA,fuel,,,,,,,,,,,6.878112,46.3612385
1644058,1043645218,Meillerie,post_office,,,,,,,,,,,6.7187246,46.4073856
1644068,1043684639,Fondation Hardt,library,,,,,,,,,,,6.1905229,46.2167672
1644254,1043988767,ben.venuto,restaurant,,,,,,,,,,,10.2654253,47.1304336
1644258,1043988807,Volksschule St. Anton am Arlberg,school,,,,,,,,,,,10.2698388,47.131783
1644261,1043988835,Anton,bar,,,,,,,,,,,10.2635498,47.1280162
1644263,1043988862,Anton,cafe,,,,,,,,,,,10.2636682,47.1279844
1644640,1044826393,Buchschachen,restaurant,,,,,,,,,,,9.3114064,47.3824533
1644666,1044841356,Treffpunkt,pub,,,,,,,,,,,9.2801937,47.3859365
1644673,1044879404,zum Tannenbaum,restaurant,,,,,,,,,,,9.2793461,47.3855315
1645110,1045650280,Café Pape,cafe,,,,,,,,,,,7.6606868,47.6111968
1645252,1045941401,Golfclub Axenstein,restaurant,,,,,,,,,,,8.6211259,46.9877573
1645653,1047246522,Hafen Walliswil bei Niederbipp,parking,,,,,,,,,,,7.6882523,47.234488
1646058,1048893091,St. Anna Kapelle,parking,,,,,,,,,,,9.6760802,47.2497993
1646436,1049616451,La Clef,bar,,,,,,,,,,,6.6386574,46.5183061
1646473,1049727055,Grand Café,cafe,,,,,,,,,,,7.3587336,46.227691
1646476,1049727151,Sunstore,pharmacy,,,,,,,,,,,7.3596577,46.227582
1646730,1050033307,Bahnhof,restaurant,,,,,,,,,,,8.3310346,47.4503303
1646731,1050033308,Landhaus,restaurant,,,,,,,,,,,8.327201,47.4493249
1646732,1050033310,Berner's,restaurant,,,,,,,,,,,8.3221845,47.4533407
1646733,1050033331,Santos,restaurant,,,,,,,,,,,8.3233644,47.4529553
1646831,1050192423,Bahnhof-Apotheke,pharmacy,,,,,,,,,,,7.6636652,47.6135614
1647020,1050531432,Winterraum,shelter,,,,,,,,,,,10.2551936,47.2891724
1647023,1050533888,Der Waldhof,restaurant,,,,,,,,,hotel,,10.2514196,47.1225798
1647026,1050534201,Volksschule Strengen,school,,,,,,,,,,,10.4626816,47.1247263
1647047,1050896528,Mozart Apotheke,pharmacy,,,,,,,,,,,7.6649922,47.6196265
1647116,1051165907,KAGA / Soges,recycling,,,,,,,,,,,7.5688474,46.7993396
1647591,1051910954,Medical Centre,hospital,,,,,,,,,,,6.8675799,45.9212633
1647778,1052178325,Espace Perrier,parking,,,,,,,,,,,7.0026351,47.008775
1647830,1052316783,Café Plaza,cafe,,,,,,,,,,,8.5159314,47.1681589
1647894,1052399232,New York Food,fast_food,,,,,,,,,,,8.5163901,47.1730016
1647939,1052426750,Vesuvio,restaurant,,,,,,,,,,,7.7403297,47.6438989
1648360,1053895530,Dr. med. Anette Pohlmeier: Arzt für Allgemeinmedizin,doctors,,,,,,,,,,,9.003947,47.7422853
1648851,1055129261,Migrosbank,bank,,,,,,,,,,,8.5162872,47.1728353
1648855,1055146594,Olive & Oregano,restaurant,,,,,,,,,,,8.5153406,47.1669901
1648856,1055146598,Bank Julius Bär,bank,,,,,,,,,,,8.5143022,47.1709984
1649068,1055498459,Espace la plage,arts_centre,,,,,,,,,,,6.9323936,46.9960873
1649388,1056267215,Dionysos,restaurant,,,,,,,,,,,7.7859461,47.5575171
1649392,1056279285,Taxi Bahnhof,taxi,,,,,,,,,,,7.7842934,47.5567569
1649394,1056283053,Römer Apotheke,pharmacy,,,,,,,,,,,7.7843169,47.55625
1649397,1056286965,Taxi Bahnhof,taxi,,,,,,,,,,,7.7846082,47.5566989
1649706,1056821293,Bar des Douanes,restaurant,,,,,,,,,,,6.2277187,46.1935383
1649756,1056935568,École,school,,,,,,,,,,,6.3349047,47.5107899
1649757,1056935647,Église,place_of_worship,,,,,,,,,,,6.332353,47.5103239
1649812,1057007182,Lovers Inn,nightclub,,,,,,,,,,,7.8005441,47.5693116
1649939,1057240336,Kirchfeld,social_facility,,,,,,,,,,,8.3153203,47.0214945
1650060,1057500788,Piccolo,restaurant,,,,,,,,,,,10.2821642,47.5129035
1650167,1057633582,Polysnack,cafe,,,,,,,,,,,8.5481063,47.3761778
1650169,1057633612,Cafébar,cafe,,,,,,,,,,,8.5480366,47.3763204
1650187,1057698514,Ottiger-Zaugg,doctors,,,,,,,,,,,6.934753,46.9982332
1650218,1057731853,Xenia,cafe,,,,,,,,,,,7.4468323,46.9469533
1650221,1057731914,DC Bank,bank,,,,,,,,,,,7.4425692,46.9472869
1650602,1059035637,BAHNHOFBUFFET,restaurant,,,,,,,,,,,8.5031238,46.5984278
1650797,1059401719,CESSNOV,school,,,,,,,,,,,6.6667194,46.7795287
1650925,1059536550,Degen,restaurant,,,,,,,,,,,8.4267714,47.1745235
1650926,1059536558,Eiche,restaurant,,,,,,,,,,,8.4264545,47.1756701
1650948,1059571388,capitol,cinema,,,,,,,,,,,7.4488598,46.9481983
1650949,1059571390,Kellerkino,cinema,,,,,,,,,,,7.450889,46.9481882
1650950,1059571394,Musikschule Konservatorium,school,,,,,,,,,,,7.4503832,46.9482666
1650951,1059571491,Bündthütte,restaurant,,,,,,,,,,,10.0577336,47.1151269
1651038,1059713120,Mehrzweckhalle,public_hall,,,,,,,,,,,7.5781699,46.795759
1651211,1060037077,Fahrschule 2000 Enser,driving_school,,,,,,,,,,,9.4752272,47.6687018
1651306,1060250432,Gemeindepolizei,police,,,,,,,,,,,8.5302549,47.4501967
1651330,1060294971,Feuerwehr Rümlang,fire_station,,,,,,,,,,,8.5304753,47.4521198
1651333,1060302580,Pizzeria,restaurant,,,,,,,,,,,8.5304431,47.4513073
1651336,1060307578,Pistolenschützen,hunting_stand,,,,,,,,shooting,,,8.5244564,47.4485067
1651449,1061009918,Le Café de l'Evêché,restaurant,,,,,,,,,,,6.6360667,46.5217863
1651803,1062207472,Dolomiti,cafe,,,,,,,,,,,7.9484099,47.5532405
1651804,1062214968,Alte Zunft,restaurant,,,,,,,,,,,7.9480276,47.553068
1651878,1062284595,Parkhaus Lohgerbe,parking_entrance,,,,,,,,,,,7.9465586,47.5535561
1652172,1063538947,Zürich Enge / Brandschenkestrasse,car_sharing,,,,,,,,,,,8.52603,47.36437
1652198,1063642164,Schwarzwald Apotheke,pharmacy,,,,,,,,,,,7.9471542,47.5531809
1652468,1064183572,Schützengarten,restaurant,,,,,,,,,,,7.9487615,47.5542244
1652828,1064627228,Gemeindehaus,parking,,,,,,,,,,,9.0329985,47.5957304
1652906,1064698378,Alte Post,restaurant,,,,,,,,,,,8.0655913,47.565302
1652907,1064698379,Zeiser'sche Apotheke,pharmacy,,,,,,,,,,,8.0643912,47.5648513
1653052,1065136902,Raiffeisen,atm,,,,,,,,,,,8.8515049,47.6590466
1653053,1065136903,Postfinance,atm,,,,,,,,,,,8.8562645,47.6555701
1653071,1065165293,Le Jardin,restaurant,,,,,,,,,,,7.950022,47.5523625
1653072,1065180610,Flora,restaurant,,,,,,,,,,,7.948987,47.5524074
1653083,1065232560,Warteck,restaurant,,,,,,,,,,,7.9462627,47.5527097
1653531,1066143692,Albisrestaurant,parking,,,,,,,,,,,8.5203112,47.2763021
1653653,1066324503,EEK,bank,,,,,,,,,,,7.4463961,46.9474748
1653655,1066324526,Bucolo,restaurant,,,,,,,,,,,7.446543,46.9474386
1653656,1066324532,The BEEF,restaurant,,,,,,,,,,,7.4486988,46.9481647
1653706,1066351055,"Glas, Alu, Batterie",recycling,,,,,,,,,,,8.9628399,47.5427316
1653816,1066476026,V7 Bar,bar,,,,,,,,,,,8.9616812,47.5540145
1654008,1066773816,Rondino,restaurant,,,,,,,,,,,9.5837141,47.3972233
1654176,1067380699,"Briefeinwurf Wabern, Untere Bernblickstrasse",post_box,,,,,,,,,,,7.4382686,46.9288531
1654202,1067407879,Restaurant Frohe Aussicht,restaurant,,,,,,,,,,,9.1192962,47.3963782
1654283,1067518522,Médiathèque de la Filature,library,,,,,,,,,,,7.3491823,47.7536475
1654294,1067527188,Schule Feutersoey,school,,,,,,,,,,,7.2706496,46.4145168
1654297,1067530969,Bibliothèque de Bourtzwiller,library,,,,,,,,,,,7.3222224,47.7686157
1654308,1067547661,Bibliothèque des Coteaux,library,,,,,,,,,,,7.3004598,47.7359086
1654312,1067556210,Nelly Nashorn,pub,,,,,,,,,,,7.6604515,47.6183379
1654328,1067578478,Bibliothèque universitaire de la Fonderie,library,,,,,,,,,,,7.3326235,47.738521
1654678,1067897860,Posthorn,restaurant,,,,,,,,,,,8.3308914,47.4462184
1654946,1068293333,Obstgarten,parking,,,,,,,,,,,8.5495833,47.2834227
1655155,1068476488,Dr. med. Hanspeter Wolfisberg,doctors,,,,,,,,,,,7.3664733,47.0093924
1655241,1068639025,Waldshut Busbahnhof,bus_station,,,,,,,,,,,8.2188096,47.6203345
1655242,1068639204,Waldshut Busbahnhof,bus_station,,,,,,,,,,,8.2189803,47.6204784
1655243,1068639327,Waldshut Busbahnhof,bus_station,,,,,,,,,,,8.2187515,47.6208018
1655244,1068639431,Waldshut Busbahnhof,bus_station,,,,,,,,,,,8.218746,47.6205414
1655245,1068639513,Waldshut Busbahnhof,bus_station,,,,,,,,,,,8.2186548,47.6205034
1655246,1068639625,Waldshut Busbahnhof,bus_station,,,,,,,,,,,8.2185905,47.6204636
1655247,1068639667,Waldshut Busbahnhof,bus_station,,,,,,,,,,,8.2188077,47.6205739
1655248,1068639673,Waldshut Busbahnhof,bus_station,,,,,,,,,,,8.2188801,47.6206028
1655249,1068639719,Waldshut Busbahnhof,bus_station,,,,,,,,,,,8.2189418,47.6206263
1655250,1068639894,Waldshut Busbahnhof,bus_station,,,,,,,,,,,8.218581,47.6203355
1655310,1068811369,Gaststätte Am Waldbad,restaurant,,,,,,,,,,,7.9496935,47.5650988
1655457,1068970629,Café Meyer,restaurant,,,,,,,,,,,8.3093691,47.0454215
1655527,1069059482,Helvetia,restaurant,,,,,,,,,,,8.3068468,47.0459672
1655528,1069059514,Zone 5,bar,,,,,,,,,,,8.3087593,47.0452835
1655530,1069059545,Weisses Schloss,restaurant,,,,,,,,,,,8.3051527,47.045799
1655531,1069059563,Salü,cafe,,,,,,,,,,,8.3065177,47.0458447
1655532,1069059583,Nachbar,bar,,,,,,,,,,,8.305106,47.0458739
1655534,1069059599,Houdini,cafe,,,,,,,,,,,8.307657,47.045821
1655536,1069073111,Rudolf-Eberele-Schule,school,,,,,,,,,,,7.9463797,47.5597236
1655539,1069078283,California,restaurant,,,,,,,,,,,8.3110666,47.0554497
1655540,1069078294,Seehof,parking,,,,,,,,,,,8.3085759,47.0541104
1655541,1069078295,Schweizerhof,parking,,,,,,,,,,,8.3095262,47.0541006
1655545,1069078331,Schweizerhof,parking,,,,,,,,,,,8.3103479,47.0548526
1655602,1069132163,Madeleine,bar,,,,,,,,,,,8.2981189,47.0518246
1655683,1069222925,Café Villa Berberich,cafe,,,,,,,,,,,7.9413551,47.558585
1655684,1069222928,Ristobar Vingoia,restaurant,,,,,,,,,,,7.9464949,47.5574037
1655754,1069267991,Hexa Hütte,pub,,,,,,,,,,,9.4043905,46.7225205
1655759,1069269128,Tanzsaal Sarn,public_building,,,,,,,,,,,9.4108218,46.7175293
1655764,1069270101,Schulhaus,parking,,,,,,,,,,,9.41063,46.7173342
1655765,1069270172,Lescha,restaurant,,,,,,,,,,,9.404809,46.7210531
1655766,1069270299,Primarschule Sarn,school,,,,,,,,,,,9.4103643,46.7172044
1655773,1069278186,Caffè Maya,cafe,,,,,,,,,,,9.0835838,45.8096758
1655964,1069434238,Raiffeisenbank Engelburg,bank,,,,,,,,,,,9.3411352,47.4442401
1656141,1069585287,Filmpodium,cinema,,,,,,,,,,,8.5367935,47.3715341
1656142,1069585307,Xenix,cinema,,,,,,,,,,,8.5262131,47.3752888
1656143,1069585320,Studio Uto,cinema,,,,,,,,,,,8.5212992,47.3741491
1656144,1069585330,Arthouse Movie 1 + 2,cinema,,,,,,,,,,,8.5436349,47.3707094
1656145,1069585345,Metropol,cinema,,,,,,,,,,,8.5307154,47.3737562
1656146,1069585357,Riffraff 3 + 4,cinema,,,,,,,,,,,8.5289861,47.3828111
1656147,1069585382,Arthouse Piccadilly 1,cinema,,,,,,,,,,,8.5488592,47.3659676
1656148,1069585385,Arthouse Piccadilly 2,cinema,,,,,,,,,,,8.5489827,47.3659867
1656149,1069585402,Arthouse Alba,cinema,,,,,,,,,,,8.544686,47.3761922
1656150,1069585412,Arthouse Le Paris,cinema,,,,,,,,,,,8.5474288,47.3663582
1656151,1069585416,abaton,cinema,,,,,,,,,,,8.521597,47.3891975
1656152,1069585421,Riffraff 1 + 2,cinema,,,,,,,,,,,8.5293328,47.3826641
1656224,1069638516,Kuppel,kindergarten,,,,,,,,,,,8.5596298,47.2878394
1656225,1069638534,Sonnenberg,kindergarten,,,,,,,,,,,8.5588386,47.2919486
1656226,1069638592,Kindergarten Tödistrasse,kindergarten,,,,,,,,,,,8.560747,47.2941725
1656227,1069638604,Hof,kindergarten,,,,,,,,,,,8.5467726,47.2868961
1656228,1069638617,Altes Schulhaus Gattikon,kindergarten,,,,,,,,,,,8.5492232,47.2842509
1656229,1069638625,Kindergarten Rossi,kindergarten,,,,,,,,,,,8.5570474,47.296989
1656230,1069638646,Freihof,kindergarten,,,,,,,,,,,8.5700655,47.2880769
1656231,1069638663,Gotthardstrasse,kindergarten,,,,,,,,,,,8.5626781,47.2963942
1656232,1069638711,Remise Jennischloss,kindergarten,,,,,,,,,,,8.5662423,47.2918805
1656233,1069638748,Platte,kindergarten,,,,,,,,,,,8.5675729,47.2897733
1656466,1069880973,Saint-Joseph,pharmacy,,,,,,,,,,,6.8496907,47.6479878
1656576,1069966292,Restaurant Rössle,restaurant,,,,,,,,,,,9.5086047,47.1644237
1656621,1070022650,Restaurant Arcade,restaurant,,,,,,,,,,,8.7675898,47.2522214
1656622,1070022655,Café Breitlen,cafe,,,,,,,,,,,8.7697187,47.2545342
1656962,1070629546,Imbiss Krümmel,fast_food,,,,,,,,,,,7.6130209,47.6207386
1657057,1070721321,Pizzeria da Gabriele,restaurant,,,,,,,,,,,7.9650555,47.5613631
1657091,1070743614,Coop Tankstelle,fuel,,,,,,,,,,,7.8644798,47.3419744
1657092,1070743627,RFU,fire_station,,,,,,,,,,,7.8634766,47.3405076
1657093,1070743637,Ari-Pizzaexpress,fast_food,,,,,,,,,,,7.869238,47.342885
1657094,1070743671,Alte Post,restaurant,,,,,,,,,,,7.8690503,47.3424996
1657141,1070772846,Schulhaus Hinterbüel,school,,,,,,,,,,,7.8766247,47.3473048
1657143,1070772851,Schulhaus Alp,school,,,,,,,,,,,7.8707078,47.3444225
1657219,1070822842,Traube,restaurant,,,,,,,,,,,7.4186334,46.9782475
1657226,1070828253,Restaurant Schützenstube,restaurant,,,,,,,,,,,7.5713905,47.1995316
1657497,1071015507,Allenspach,cafe,,,,,,,,,,,7.8676719,47.3429886
1657499,1071015522,Kindergarten Ey,kindergarten,,,,,,,,,,,7.8677846,47.3441845
1657500,1071015535,Gäuerstübli,restaurant,,,,,,,,,,,7.8689433,47.3384083
1657501,1071015550,Feldschlösschen,restaurant,,,,,,,,,,,7.868321,47.3445225
1657635,1071026382,Kindergarten Hinterbüel,kindergarten,,,,,,,,,,,7.8756649,47.3475648
1657636,1071026389,Schulhaus Kleinwangen,school,,,,,,,,,,,7.8736694,47.3390481
1657832,1071182298,Volksbank Kehlen,bank,,,,,,,,,,,9.550771,47.6817625
1657870,1071230754,Schule Nottwil,school,,,,,,,,,,,8.139856,47.1310401
1657886,1071247596,Krone,restaurant,,,,,,,,,,,8.1386552,47.1317605
1657890,1071251189,Sonderbar,bar,,,,,,,,,,,8.1383548,47.1315926
1657943,1071289693,Gemeindeverwaltung Nottwil,townhall,,,,,,,department_store,,,,8.1371299,47.1341887
1657944,1071289742,Post,post_office,,,,,,,,,,,8.1372343,47.13383
1657945,1071289748,Mühle,restaurant,,,,,,,,,,,8.1377332,47.1338775
1657946,1071289971,Feuerstelle,bench,,,,,,,,,,,7.7660282,47.4807576
1657947,1071289986,Feuerstelle,bench,,,,,,,,,,,7.7614417,47.4815625
1657949,1071290001,Feuerstelle,bench,,,,,,,,,,,7.7763896,47.4821027
1657950,1071290010,Feuerstelle,bench,,,,,,,,,,,7.7757419,47.4727502
1657952,1071290219,Feuerstelle,bench,,,,,,,,,,,7.7655723,47.4797815
1658035,1071420875,Oberstaad,restaurant,,,,,,,,,,,8.8947369,47.6522036
1658064,1071450510,Schneebar,bar,,,,,,,,,,,8.481723,46.935968
1658310,1071694015,Dorfbibliothek,library,,,,,,,,,,,8.248199,47.351938
